Name,USA,AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
Erol,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eron,172,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0
Eros,528,0,0,6,0,278,0,0,0,0,75,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0
Errica,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Errick,146,5,0,0,0,33,0,0,0,0,6,0,0,0,17,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0
Errik,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Errin,38,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Errol,4720,41,0,0,0,651,0,0,0,5,381,41,10,7,326,54,24,35,0,904,23,5,72,178,45,0,35,6,5,0,0,48,0,1097,27,0,150,6,12,95,0,16,5,25,269,18,0,0,34,27,43,0
Erroll,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erron,23,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erryn,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ersel,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
Ersie,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ersilia,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erskin,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
Erskine,478,393,0,0,0,0,0,0,0,0,6,0,0,0,12,0,0,0,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,18,0,10,0,0,0,0,0,0,0,0
Ertha,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
Erubey,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erubiel,98,0,0,79,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Ervey,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0
Ervie,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Ervin,32186,920,0,102,604,1274,107,0,0,11,993,892,0,46,1541,939,672,317,623,1005,123,199,17,1418,1506,757,966,115,607,0,0,166,101,885,2513,731,1444,501,35,1429,0,1375,343,533,2211,68,12,855,161,493,2576,0
Erving,18,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erwin,14778,99,0,68,36,1805,10,145,0,5,176,173,49,0,1481,177,302,114,19,127,79,16,178,1132,642,26,422,10,267,0,0,386,30,2124,288,189,592,83,22,678,0,57,183,39,1244,5,42,70,55,11,1122,0
Eryk,197,0,0,0,0,32,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eryka,224,0,0,5,0,92,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,25,5,0,0,0,0,0,0,0,0,0,65,0,0,5,0,0,0,0
Erykah,740,29,0,0,0,85,0,0,0,5,82,56,0,0,46,7,0,0,0,20,0,23,6,33,0,13,7,0,0,0,0,21,0,52,62,0,18,0,0,23,0,25,0,14,69,0,0,28,10,0,6,0
Eryn,4212,67,0,46,22,663,99,11,0,10,255,238,0,5,203,72,0,17,29,71,0,94,57,210,53,6,102,0,0,0,0,47,0,189,78,0,245,51,61,236,0,17,0,91,573,39,0,139,74,0,42,0
Erynn,290,0,0,0,0,87,0,0,0,0,5,11,0,0,13,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,16,0,0,0,0,127,0,0,0,5,0,0,0
Erza,11,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Esa,28,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
Esabella,119,0,0,0,0,44,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0
Esai,1050,0,0,88,0,445,41,0,0,0,6,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,6,0,0,0,0,0,385,5,0,0,5,0,0,0
Esaias,50,0,0,0,0,33,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
Esau,884,0,0,16,0,441,0,0,0,0,5,5,0,0,12,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,290,0,0,0,0,0,0,0
Esaul,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Esaw,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
Esbeidy,46,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
Escher,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eschol,27,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Esco,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
Esdras,414,0,0,0,0,236,0,0,0,0,42,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,27,5,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0
Esequiel,1859,0,0,5,0,535,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,1252,0,0,0,0,0,0,0
Esgar,237,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0
Esha,819,0,0,0,0,258,0,0,0,0,22,26,0,0,62,0,0,0,0,0,0,13,13,11,0,0,0,0,0,0,0,126,0,115,0,0,21,0,0,27,0,0,0,0,96,0,0,29,0,0,0,0
Eshaal,164,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,13,0,79,0,0,0,0,0,0,0,0,0,0,29,0,0,10,0,0,0,0
Eshaan,330,0,0,0,0,153,0,0,0,0,5,0,0,0,16,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,45,0,42,0,0,0,0,0,0,0,0,0,0,43,0,0,11,5,0,0,0
Eshal,319,0,0,0,0,54,0,5,0,0,0,10,0,0,6,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,17,0,92,0,0,0,0,0,6,0,0,0,0,99,0,0,16,0,0,0,0
Eshan,475,0,0,0,0,117,0,0,0,0,6,15,0,0,29,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,63,0,123,5,0,5,0,0,5,0,0,0,0,81,0,0,14,0,0,0,0
Esiah,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Esiquiel,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Esiquio,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
Esli,115,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
Esly,76,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
Esma,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Esmae,70,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10,11,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0,10,0
Esme,2826,0,0,61,0,551,91,5,0,7,93,35,0,5,113,49,6,17,5,6,0,26,129,78,195,0,41,0,7,14,0,34,12,343,58,5,99,5,106,124,0,0,0,22,183,19,0,57,132,0,93,0
Esmee,107,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
Esmeralda,42938,158,0,1606,113,15829,630,55,6,10,1367,691,0,144,2479,280,114,246,62,15,0,99,127,298,170,11,105,0,127,505,0,456,380,1221,672,0,152,200,557,196,5,102,0,200,11830,260,0,202,948,0,310,0
Esmerelda,68,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0
Esmie,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
Esmirna,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Esmond,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Esperansa,82,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0
Esperanza,16169,0,0,991,8,5056,372,0,0,0,309,104,5,25,534,91,11,75,6,5,0,0,5,138,30,0,15,0,21,47,0,17,801,371,112,0,62,33,109,19,0,0,0,21,6394,76,0,17,227,0,62,0
Espiridion,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0
Esra,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Essa,60,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,38,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Essance,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Essence,7504,140,0,16,38,625,56,70,5,21,448,403,0,0,397,127,0,32,61,258,0,110,20,333,28,108,154,0,0,5,0,345,0,907,501,0,340,92,0,342,0,327,0,202,569,0,0,324,25,0,75,0
Essfa,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
Essiah,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Essica,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Essie,27872,3459,0,0,1626,31,0,0,0,5,1431,4478,0,0,286,45,5,5,686,1718,0,35,0,80,0,3480,305,0,6,0,0,15,0,189,2510,0,163,520,0,192,0,2635,0,922,1991,0,0,860,0,194,0,0
Esta,1426,10,0,0,26,0,0,0,0,0,0,19,0,0,23,34,0,0,162,0,0,0,8,0,0,6,18,0,0,0,0,0,0,302,16,0,135,87,0,28,0,0,0,42,256,0,0,11,0,243,0,0
Estaban,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estalee,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estanislada,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
Estanislado,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0
Estanislao,34,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0
Esteban,27731,17,0,1288,19,10173,361,85,0,0,1283,314,0,15,1328,128,26,95,0,6,0,84,95,179,77,0,36,0,34,255,0,535,294,1399,296,0,93,117,201,127,0,58,0,50,7872,107,0,167,398,0,119,0
Estee,66,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estefan,31,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
Estefana,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,620,0,0,0,0,0,0,0
Estefani,3135,0,0,111,0,1312,26,0,0,0,145,139,0,0,173,11,0,0,0,0,0,34,5,0,0,0,0,0,0,29,0,93,0,276,98,0,0,5,13,0,0,6,0,6,583,10,0,55,5,0,0,0
Estefania,5108,0,0,251,0,2099,59,0,0,0,391,104,0,0,352,6,0,0,0,0,0,0,0,18,5,0,0,0,5,37,0,95,5,260,58,0,0,8,31,0,0,11,0,0,1259,7,0,12,30,0,5,0
Estefanie,214,0,0,5,0,148,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0
Estefanita,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estefano,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estefany,3608,0,0,123,0,1313,42,0,0,17,190,147,0,0,222,0,0,0,0,0,0,39,0,0,6,0,0,0,5,31,0,112,7,348,100,0,0,0,6,0,0,12,0,0,768,5,0,96,14,0,5,0
Esteffany,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estel,1048,0,0,0,16,0,0,0,0,0,0,0,0,0,37,121,0,15,276,0,0,0,0,5,0,0,112,0,0,0,0,0,0,0,0,0,99,18,0,0,0,0,0,181,11,0,0,30,0,127,0,0
Estela,6394,0,0,21,0,2543,5,0,0,0,97,18,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,22,43,29,0,0,0,6,0,0,0,0,0,3365,0,0,0,15,0,0,0
Estell,2278,375,0,0,91,0,0,0,0,0,17,202,0,0,0,0,0,0,87,137,0,0,0,0,0,223,0,0,0,0,0,0,0,0,166,0,0,55,0,0,0,445,0,152,239,0,0,89,0,0,0,0
Estella,26228,1014,0,499,710,2822,281,6,11,0,693,1463,0,15,852,370,175,172,365,644,18,309,107,545,159,1702,435,5,35,0,0,298,519,890,962,6,974,332,63,1291,0,427,26,642,5447,21,0,357,153,230,183,0
Estelle,38554,1480,0,15,484,1214,111,603,0,174,756,1535,16,0,2493,260,81,34,512,1388,212,686,1790,878,310,794,627,5,29,0,245,1778,0,7515,1905,33,824,347,71,2344,403,1490,0,781,1613,27,10,1953,159,137,432,0
Estellene,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Estephan,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estephani,32,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
Estephania,188,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0
Estephanie,1191,0,0,20,0,625,16,0,0,0,22,16,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,77,0,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0
Estephany,371,0,0,0,0,205,0,0,0,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0
Ester,10239,557,0,15,391,1008,6,0,0,0,174,381,0,0,140,0,5,7,127,381,0,27,6,15,5,729,63,0,0,0,0,73,34,849,561,0,49,102,5,56,0,348,0,352,3530,0,0,177,16,45,5,0
Estes,20,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Estevan,6685,0,0,589,0,2647,199,0,0,0,114,0,0,0,163,0,0,0,0,0,0,0,0,5,0,0,0,0,0,19,0,0,801,46,6,0,0,5,5,0,0,0,0,0,2031,0,0,0,55,0,0,0
Esteven,222,0,0,5,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0
Esthefany,12,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Esthela,91,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
Esther,214165,2233,343,2417,1676,17879,3034,1788,346,698,3864,2713,926,775,10332,6170,4217,3478,2235,2446,1007,3215,5389,7919,4525,1491,4399,1060,2583,144,419,6456,1901,27841,5230,2330,11251,2685,1759,18578,753,2264,1703,2114,13506,1054,422,3743,3043,1677,5743,391
Esti,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estie,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estil,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,12,0,10,0,0
Estill,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estle,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,28,0,0,0,0,0,0,0,0
Eston,147,0,0,0,5,0,0,0,0,0,5,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,7,6,0,0,0,0,13,0,0
Estoria,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estrella,11847,60,0,666,23,3531,393,6,5,0,421,305,0,46,547,133,24,65,43,0,0,37,18,117,68,5,22,0,27,121,0,113,545,373,315,0,69,126,182,53,0,54,0,91,2659,105,0,100,272,0,107,0
Estrellita,314,0,0,0,0,160,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0
Estreya,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estuardo,97,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Estus,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Esty,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Esvin,34,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eswin,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Etai,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
